"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORTDATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","MJ_RELATION_TYPE","NEIGHBORHOOD_ID"
"2012147881","11-APR-12","11-APR-12","11-APR-12","1640 E EVANS AVE","3149785","1672387","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","university"
"2012147912","11-APR-12","11-APR-12","11-APR-12","852 N BROADWAY ST","3144226","1691218","6","623","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","capitol-hill"
"2012484724","18-OCT-12","18-OCT-12","18-OCT-12","777 N CANOSA CT","3134946","1690779","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2012560318","03-DEC-12","03-DEC-12","03-DEC-12","3182 W 8TH AVE","3132665","1690788","1","122","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","villa-park"
"2012217786","22-MAY-12","","23-MAY-12","N GRAPE ST / E 36TH AVE","3161747","1704924","2","221","2404","THEFT - OF MOTOR VEHICLE","Auto Theft","INDUSTRY","northeast-park-hill"
"2012379213","19-AUG-12","19-AUG-12","19-AUG-12","2490 W 2ND AVE","3135771","1686947","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2012476051","13-OCT-12","13-OCT-12","13-OCT-12","3995 E 50TH AVE","3156921","1712528","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012494156","18-SEP-12","18-SEP-12","23-OCT-12","18TH ST / LARIMER ST","3141987","1698858","6","612","2404","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","union-station"
"2012451039","28-SEP-12","28-SEP-12","28-SEP-12","9206 E HAMPDEN AVE","3174408","1662984","3","323","2203","BURG/AUTO THEFT-BUSN W/ FORCE","Burglary","INDUSTRY","hampden-south"
"2012320730","18-JUL-12","18-JUL-12","18-JUL-12","2777 S COLORADO BLVD","3157354","1667895","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","wellshire"
"2012368470","13-AUG-12","13-AUG-12","13-AUG-12","1172 W VIRGINIA AVE","3140410","1682901","4","412","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","athmar-park"
"2012391274","25-AUG-12","","25-AUG-12","1200 BLOCK S LOWELL BLVD","3131049","1678005","4","421","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","mar-lee"
"2012551306","27-NOV-12","28-NOV-12","28-NOV-12","4025 N ELATI ST","3142281","1706594","1","112","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","globeville"
"2012504168","26-OCT-12","29-OCT-12","29-OCT-12","3225 E 42ND AVE","3154943","1707779","2","212","2404","THEFT - OF MOTOR VEHICLE","Auto Theft","INDUSTRY","elyria-swansea"
"201255351","10-FEB-12","10-FEB-12","10-FEB-12","1375 E 17TH AVE","3149075","1696133","6","622","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","city-park-west"
"201279168","26-FEB-12","26-FEB-12","26-FEB-12","2042 S NAVAJO ST","3139744","1672782","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2012233813","01-JUN-12","01-JUN-12","01-JUN-12","5231 N MONROE ST","3155803","1714030","2","212","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","elyria-swansea"
"2012485031","18-OCT-12","18-OCT-12","18-OCT-12","20723 E 43RD AVE","3211444","1708214","5","513","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","gateway-green-valley-ranch"
"201239342","27-JAN-12","","29-JAN-12","1538 WAZEE ST","3140492","1698688","6","612","2399","THEFT - OTHER","Larceny","INDUSTRY","union-station"
"2013204664","08-MAY-13","","08-MAY-13","7135 LEETSDALE DR","3167045","1680316","3","321","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","washington-virginia-vale"
"2013172322","16-APR-13","16-APR-13","18-APR-13","1920 S CHEROKEE ST","3143325","1673588","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2012388059","24-AUG-12","24-AUG-12","24-AUG-12","4238 N YORK ST","3151970","1707893","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012104962","14-MAR-12","","14-MAR-12","E COLFAX AVE / N BROADWAY ST","3144156","1694853","6","621","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","civic-center"
"2014271247","28-MAY-14","28-MAY-14","28-MAY-14","3900 E 48TH AVE","3156932","1710798","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012272864","21-JUN-12","22-JUN-12","22-JUN-12","803 S JASON ST","3140771","1681017","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2012274461","22-JUN-12","23-JUN-12","23-JUN-12","5885 E EVANS AVE","3163373","1672717","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","virginia-village"
"2014487483","14-SEP-14","14-SEP-14","14-SEP-14","1600 LITTLE RAVEN ST","3139281","1700197","6","612","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","union-station"
"2014523890","03-OCT-14","03-OCT-14","03-OCT-14","4550 N JACKSON ST","3156725","1709225","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2014327458","26-JUN-14","26-JUN-14","26-JUN-14","1005 N FEDERAL BLVD","3133440","1692262","1","122","2399","THEFT - OTHER","Larceny","INDUSTRY","villa-park"
"201318891","12-JAN-13","12-JAN-13","12-JAN-13","9700 E ILIFF AVE","3176311","1670689","3","323","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","hampden"
"2013179727","22-APR-13","23-APR-13","23-APR-13","3615 DELGANY ST","3146589","1706635","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2013179744","23-APR-13","23-APR-13","23-APR-13","1755 S BROADWAY ST","3144171","1674691","3","313","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","overland"
"2012378437","18-AUG-12","18-AUG-12","19-AUG-12","5403 N BILLINGS ST","3189349","1714135","5","512","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","montbello"
"201433588","19-JAN-14","19-JAN-14","20-JAN-14","4573 N PECOS ST","3138586","1709180","1","111","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","sunnyside"
"2014144390","20-MAR-14","","21-MAR-14","5194 N WASHINGTON ST","3146706","1713375","1","112","2399","THEFT - OTHER","Larceny","INDUSTRY","globeville"
"2014234452","08-MAY-14","08-MAY-14","08-MAY-14","4724 N EUGENE WAY","3192108","1709620","5","512","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","montbello"
"2014567448","24-OCT-14","25-OCT-14","25-OCT-14","4105 N JASON ST","3140597","1706917","1","112","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","sunnyside"
"2014563037","23-OCT-14","23-OCT-14","23-OCT-14","7289 E HAMPDEN AVE","3167907","1663479","3","323","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","hampden"
"2014162783","31-MAR-14","31-MAR-14","31-MAR-14","2000 S COLORADO BLVD","3158574","1673092","3","313","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","university-hills"
"2014149570","19-MAR-14","19-MAR-14","24-MAR-14","4012 W 38TH AVE","3129427","1705450","1","113","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","west-highland"
"201260509","14-FEB-12","14-FEB-12","14-FEB-12","2990 S BELLAIRE ST","3158332","1667158","3","313","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","university-hills"
"2013282971","22-JUN-13","","22-JUN-13","5926 E COLFAX AVE","3163489","1694951","2","222","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montclair"
"2013282971","22-JUN-13","","22-JUN-13","5926 E COLFAX AVE","3163489","1694951","2","222","2206","BURGLARY - POSS. OF TOOLS","All Other Crimes","INDUSTRY","montclair"
"2014501772","21-SEP-14","22-SEP-14","22-SEP-14","900 N VALLEJO ST","3137052","1691598","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2014352103","07-JUL-14","08-JUL-14","08-JUL-14","1233 W ALAMEDA AVE","3140030","1684375","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2014162964","31-MAR-14","31-MAR-14","31-MAR-14","3509 N MONACO ST","3164947","1704417","2","221","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","northeast-park-hill"
"2014559639","20-OCT-14","21-OCT-14","21-OCT-14","3932 N ADAMS ST","3155048","1706464","2","212","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","clayton"
"2014645529","05-DEC-14","05-DEC-14","05-DEC-14","3888 E MEXICO AVE","3157004","1674967","3","312","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","cory-merrill"
"2014645602","05-DEC-14","05-DEC-14","05-DEC-14","1411 N STUART ST","3128480","1694328","1","122","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","west-colfax"
"2014453649","28-AUG-14","28-AUG-14","28-AUG-14","2811 WELTON ST","3147120","1700736","2","211","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","five-points"
"2014466416","03-SEP-14","03-SEP-14","03-SEP-14","1625 S QUIETO CT","3138363","1675554","4","422","2404","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","ruby-hill"
"2014234116","08-MAY-14","","08-MAY-14","910 16TH ST","3142198","1697236","6","611","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","cbd"
"2014454249","28-AUG-14","","28-AUG-14","5194 N WASHINGTON ST","3146706","1713375","1","112","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","globeville"
"2014190755","16-APR-14","16-APR-14","16-APR-14","1450 S SANTA FE DR","3143006","1676751","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2014400923","01-AUG-14","01-AUG-14","01-AUG-14","777 N UMATILLA ST","3137179","1690589","1","123","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","lincoln-park"
"2015165794","25-MAR-15","25-MAR-15","26-MAR-15","734 N SHERIDAN BLVD","3125934","1690577","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","villa-park"
"2015111534","26-FEB-15","27-FEB-15","27-FEB-15","777 N UMATILLA ST","3137179","1690589","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2014443683","22-AUG-14","23-AUG-14","23-AUG-14","1325 S INCA ST","3141196","1677519","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2014279145","30-MAY-14","01-JUN-14","01-JUN-14","1131 W CUSTER PL","3140612","1682762","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"201437588","28-AUG-13","30-DEC-13","22-JAN-14","4095 N JACKSON ST","3156492","1707155","2","212","2699","DRUG - FRAUD TO OBTAIN","All Other Crimes","INDUSTRY","elyria-swansea"
"2014456212","29-AUG-14","","29-AUG-14","2020 S BROADWAY ST","3144349","1672869","3","313","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","platt-park"
"2014190360","15-APR-14","","16-APR-14","5110 W COLFAX AVE","3125850","1694777","1","122","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","west-colfax"
"201427815","17-JAN-14","17-JAN-14","17-JAN-14","2057 S BROADWAY ST","3144170","1672737","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2014476954","09-SEP-14","","09-SEP-14","5155 E 46TH AVE","3160637","1709787","2","221","2589","FORGERY - OTHER","All Other Crimes","INDUSTRY","northeast-park-hill"
"2014323156","24-JUN-14","24-JUN-14","24-JUN-14","3801 N JASON ST","3140598","1705540","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sunnyside"
"2014214477","28-APR-14","","28-APR-14","4125 N ELATI ST","3142294","1706924","1","112","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","globeville"
"20143809","03-JAN-14","03-JAN-14","03-JAN-14","4980 N JACKSON ST","3156644","1712023","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2014519561","01-OCT-14","01-OCT-14","01-OCT-14","1015 W EVANS AVE","3140803","1672548","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2015203620","13-APR-15","13-APR-15","14-APR-15","3937 N MARIPOSA ST","3139604","1706193","1","112","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","sunnyside"
"2014515184","24-SEP-14","24-SEP-14","28-SEP-14","4460 N JULIAN ST","3131782","1708530","1","111","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","berkeley"
"2014498488","19-SEP-14","20-SEP-14","20-SEP-14","2424 E 43RD AVE","3152489","1708074","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"201454699","01-FEB-14","01-FEB-14","01-FEB-14","5885 E EVANS AVE","3163373","1672717","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","virginia-village"
"2014325855","25-JUN-14","","25-JUN-14","12365 E ALBROOK DR","3184321","1710705","5","512","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","montbello"
"2014514047","28-SEP-14","","28-SEP-14","3397 W VIRGINIA AVE","3131950","1683082","4","412","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","NON-INDUSTRY","westwood"
"2014195259","17-APR-14","18-APR-14","18-APR-14","4945 N PEARL ST","3146045","1711810","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2014359258","11-JUL-14","12-JUL-14","12-JUL-14","2744 W 4TH AVE","3134638","1688149","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2014294631","09-JUN-14","09-JUN-14","09-JUN-14","5098 N PARIS ST","3183080","1713539","5","511","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","montbello"
"2014566258","23-OCT-14","23-OCT-14","24-OCT-14","1955 S BANNOCK ST","3143512","1673321","3","313","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","overland"
"2014372820","18-JUL-14","18-JUL-14","18-JUL-14","4801 S WADSWORTH WAY","3116133","1654497","4","423","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","marston"
"2014454832","29-AUG-14","29-AUG-14","29-AUG-14","4668 N GLENCOE ST","3161415","1709765","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2014526124","04-OCT-14","04-OCT-14","04-OCT-14","1395 S ACOMA ST","3143834","1677166","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2014276904","31-MAY-14","","31-MAY-14","2020 S BROADWAY ST","3144349","1672869","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","platt-park"
"2014197488","17-APR-14","19-APR-14","19-APR-14","3850 E 48TH AVE","3156837","1710804","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2014206969","24-APR-14","24-APR-14","24-APR-14","6470 E HAMPDEN AVE","3164755","1662939","3","323","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","hampden-south"
"2014631693","28-NOV-14","28-NOV-14","28-NOV-14","2001 S BROADWAY ST","3144120","1673026","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2014282243","02-JUN-14","","02-JUN-14","1239 W NEVADA PL","3139939","1684058","4","412","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","athmar-park"
"2014331383","18-JUN-14","27-JUN-14","28-JUN-14","330 N FEDERAL BLVD","3133714","1688115","4","411","2399","THEFT - OTHER","Larceny","INDUSTRY","valverde"
"2014296404","08-JUN-14","08-JUN-14","10-JUN-14","1328 N CORONA ST","3147977","1693936","6","623","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","capitol-hill"
"2014372844","18-JUL-14","18-JUL-14","18-JUL-14","1499 N BROADWAY ST","3144130","1694794","6","611","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","civic-center"
"2014232991","07-MAY-14","07-MAY-14","07-MAY-14","750 N UTICA ST","3128035","1690797","1","122","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","villa-park"
"201316884","05-JAN-13","05-JAN-13","11-JAN-13","852 N BROADWAY ST","3144226","1691218","6","623","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","capitol-hill"
"2013168996","16-APR-13","16-APR-13","16-APR-13","155 S PECOS ST","3138861","1685187","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2013255937","07-JUN-13","07-JUN-13","07-JUN-13","1110 W VIRGINIA AVE","3140783","1682944","4","412","2203","BURG/AUTO THEFT-BUSN W/ FORCE","Burglary","INDUSTRY","athmar-park"
"2014660829","13-DEC-14","13-DEC-14","13-DEC-14","1200 BLOCK N KNOX CT","3131601","1692888","1","122","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","villa-park"
"20146010214","28-OCT-14","28-OCT-14","28-OCT-14","536 N INCA ST","3141416","1689339","3","311","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","baker"
"2014434814","18-AUG-14","18-AUG-14","18-AUG-14","919 N LOWELL BLVD","3130663","1691586","1","122","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","villa-park"
"2015239429","02-MAY-15","","02-MAY-15","1115 S BANNOCK ST","3143433","1678882","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2015271235","17-MAY-15","","17-MAY-15","2800 BLOCK LARIMER ST","3145430","1702285","2","211","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","five-points"
"2015362349","28-JUN-15","28-JUN-15","29-JUN-15","1133 W 8TH AVE","3139947","1690849","1","123","2404","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","lincoln-park"
"2015357248","26-JUN-15","","26-JUN-15","1233 W ALAMEDA AVE","3140030","1684375","4","411","2399","THEFT - OTHER","Larceny","INDUSTRY","valverde"
"2015515456","06-SEP-15","06-SEP-15","06-SEP-15","762 N KALAMATH ST","3140710","1690636","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"201524323","13-JAN-15","13-JAN-15","13-JAN-15","742 N RALEIGH ST","3128967","1690774","1","122","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","villa-park"
"201474973","12-FEB-14","","12-FEB-14","3054 LARIMER ST","3146378","1703160","2","211","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","five-points"
"20149936","07-JAN-14","07-JAN-14","07-JAN-14","2601 W ALAMEDA AVE","3135546","1684354","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"20143811","03-JAN-14","03-JAN-14","03-JAN-14","2748 W ALAMEDA AVE","3134512","1684157","4","412","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","athmar-park"
"2014409842","04-AUG-14","","06-AUG-14","5100 N TEJON ST","3137451","1712860","1","111","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","chaffee-park"
"2015483572","22-AUG-15","23-AUG-15","23-AUG-15","777 N UMATILLA ST","3137179","1690589","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"20147115","05-JAN-14","05-JAN-14","05-JAN-14","2568 S BROADWAY ST","3144350","1669345","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"20143781","03-JAN-14","03-JAN-14","03-JAN-14","400 S LIPAN ST","3140355","1683657","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2015321182","10-JUN-15","10-JUN-15","10-JUN-15","3954 N WILLIAMS ST","3150221","1706661","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"2015470253","14-AUG-15","17-AUG-15","17-AUG-15","1355 S INCA ST","3141186","1677383","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","ruby-hill"
"2015233198","29-APR-15","29-APR-15","29-APR-15","1197 S BANNOCK ST","3143410","1678439","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2016183372","24-MAR-16","","24-MAR-16","7739 E COLFAX AVE","3169284","1695129","2","223","2005","ARSON - BUSINESS","All Other Crimes","INDUSTRY","east-colfax"
"2015654331","07-NOV-15","08-NOV-15","08-NOV-15","1579 N FRANKLIN ST","3149408","1695403","6","622","2308","THEFT - FROM BLDG","Larceny","NON-INDUSTRY","city-park-west"
"2014638118","01-DEC-14","01-DEC-14","01-DEC-14","926 S TENNYSON ST","3128476","1680115","4","412","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","westwood"
"2014244236","14-MAY-14","14-MAY-14","14-MAY-14","4125 N ELATI ST","3142294","1706924","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
